path,label
./data\031. Nidoqueen\sprites\nidoqueen1.png,30
./data\031. Nidoqueen\sprites\nidoqueen10.png,30
./data\031. Nidoqueen\sprites\nidoqueen11.png,30
./data\031. Nidoqueen\sprites\nidoqueen2.png,30
./data\031. Nidoqueen\sprites\nidoqueen3.png,30
./data\031. Nidoqueen\sprites\nidoqueen4.png,30
./data\031. Nidoqueen\sprites\nidoqueen5.png,30
./data\031. Nidoqueen\sprites\nidoqueen6.png,30
./data\031. Nidoqueen\sprites\nidoqueen7.png,30
./data\031. Nidoqueen\sprites\nidoqueen8.png,30
./data\031. Nidoqueen\sprites\nidoqueen9.png,30
./data\032. Nidoran♂\nidoran-m-gen1-jp3.jpg,31
./data\032. Nidoran♂\nidoran-m-gen12.jpg,31
./data\032. Nidoran♂\nidoran-m0.jpg,31
./data\032. Nidoran♂\nidoran-m1.jpg,31
./data\032. Nidoran♂\nidoran-m4.png,31
./data\032. Nidoran♂\sprites\nidoran-m0.png,31
./data\032. Nidoran♂\sprites\nidoran-m1.png,31
./data\032. Nidoran♂\sprites\nidoran-m10.png,31
./data\032. Nidoran♂\sprites\nidoran-m11.png,31
./data\032. Nidoran♂\sprites\nidoran-m2.png,31
./data\032. Nidoran♂\sprites\nidoran-m3.png,31
./data\032. Nidoran♂\sprites\nidoran-m4.png,31
./data\032. Nidoran♂\sprites\nidoran-m5.png,31
./data\032. Nidoran♂\sprites\nidoran-m6.png,31
./data\032. Nidoran♂\sprites\nidoran-m7.png,31
./data\032. Nidoran♂\sprites\nidoran-m8.png,31
./data\032. Nidoran♂\sprites\nidoran-m9.png,31
./data\033. Nidorino\nidorino-gen1-jp3.jpg,32
./data\033. Nidorino\nidorino-gen12.jpg,32
./data\033. Nidorino\nidorino0.jpg,32
./data\033. Nidorino\nidorino1.jpg,32
./data\033. Nidorino\nidorino4.png,32
./data\033. Nidorino\sprites\nidorino0.png,32
./data\033. Nidorino\sprites\nidorino1.png,32
./data\033. Nidorino\sprites\nidorino10.png,32
./data\033. Nidorino\sprites\nidorino11.png,32
./data\033. Nidorino\sprites\nidorino2.png,32
./data\033. Nidorino\sprites\nidorino3.png,32
./data\033. Nidorino\sprites\nidorino4.png,32
./data\033. Nidorino\sprites\nidorino5.png,32
./data\033. Nidorino\sprites\nidorino6.png,32
./data\033. Nidorino\sprites\nidorino7.png,32
./data\033. Nidorino\sprites\nidorino8.png,32
./data\033. Nidorino\sprites\nidorino9.png,32
./data\034. Nidoking\nidoking-gen1-jp3.jpg,33
./data\034. Nidoking\nidoking-gen12.jpg,33
./data\034. Nidoking\nidoking0.jpg,33
./data\034. Nidoking\nidoking1.jpg,33
./data\034. Nidoking\nidoking4.png,33
./data\034. Nidoking\sprites\nidoking0.png,33
./data\034. Nidoking\sprites\nidoking1.png,33
./data\034. Nidoking\sprites\nidoking10.png,33
./data\034. Nidoking\sprites\nidoking11.png,33
./data\034. Nidoking\sprites\nidoking2.png,33
./data\034. Nidoking\sprites\nidoking3.png,33
./data\034. Nidoking\sprites\nidoking4.png,33
./data\034. Nidoking\sprites\nidoking5.png,33
./data\034. Nidoking\sprites\nidoking6.png,33
./data\034. Nidoking\sprites\nidoking7.png,33
./data\034. Nidoking\sprites\nidoking8.png,33
./data\034. Nidoking\sprites\nidoking9.png,33
./data\035. Clefairy\clefairy-gen1-jp3.jpg,34
./data\035. Clefairy\clefairy-gen12.jpg,34
./data\035. Clefairy\clefairy0.jpg,34
./data\035. Clefairy\clefairy1.jpg,34
./data\035. Clefairy\clefairy4.png,34
./data\035. Clefairy\sprites\clefairy0.png,34
./data\035. Clefairy\sprites\clefairy1.png,34
./data\035. Clefairy\sprites\clefairy10.png,34
./data\035. Clefairy\sprites\clefairy11.png,34
./data\035. Clefairy\sprites\clefairy12.png,34
./data\035. Clefairy\sprites\clefairy13.png,34
./data\035. Clefairy\sprites\clefairy2.png,34
./data\035. Clefairy\sprites\clefairy3.png,34
./data\035. Clefairy\sprites\clefairy4.png,34
./data\035. Clefairy\sprites\clefairy5.png,34
./data\035. Clefairy\sprites\clefairy6.png,34
./data\035. Clefairy\sprites\clefairy7.png,34
./data\035. Clefairy\sprites\clefairy8.png,34
./data\035. Clefairy\sprites\clefairy9.png,34
./data\036. Clefable\clefable-gen1-jp3.jpg,35
./data\036. Clefable\clefable-gen12.jpg,35
./data\036. Clefable\clefable0.jpg,35
./data\036. Clefable\clefable1.jpg,35
./data\036. Clefable\clefable4.png,35
./data\036. Clefable\sprites\clefable0.png,35
./data\036. Clefable\sprites\clefable1.png,35
./data\036. Clefable\sprites\clefable10.png,35
./data\036. Clefable\sprites\clefable11.png,35
./data\036. Clefable\sprites\clefable12.png,35
./data\036. Clefable\sprites\clefable13.png,35
./data\036. Clefable\sprites\clefable2.png,35
./data\036. Clefable\sprites\clefable3.png,35
./data\036. Clefable\sprites\clefable4.png,35
./data\036. Clefable\sprites\clefable5.png,35
./data\036. Clefable\sprites\clefable6.png,35
./data\036. Clefable\sprites\clefable7.png,35
./data\036. Clefable\sprites\clefable8.png,35
./data\036. Clefable\sprites\clefable9.png,35
./data\037. Vulpix\vulpix-alolan2.jpg,36
./data\037. Vulpix\vulpix-gen13.jpg,36
./data\037. Vulpix\vulpix0.jpg,36
./data\037. Vulpix\vulpix1.jpg,36
./data\037. Vulpix\vulpix4.png,36
./data\037. Vulpix\sprites\vulpix-alolan13.png,36
./data\037. Vulpix\sprites\vulpix-alolan6.png,36
./data\037. Vulpix\sprites\vulpix0.png,36
./data\037. Vulpix\sprites\vulpix1.png,36
./data\037. Vulpix\sprites\vulpix10.png,36
./data\037. Vulpix\sprites\vulpix11.png,36
./data\037. Vulpix\sprites\vulpix12.png,36
./data\037. Vulpix\sprites\vulpix2.png,36
./data\037. Vulpix\sprites\vulpix3.png,36
./data\037. Vulpix\sprites\vulpix4.png,36
./data\037. Vulpix\sprites\vulpix5.png,36
./data\037. Vulpix\sprites\vulpix7.png,36
./data\037. Vulpix\sprites\vulpix8.png,36
./data\037. Vulpix\sprites\vulpix9.png,36
./data\038. Ninetales\ninetales-alolan2.jpg,37
./data\038. Ninetales\ninetales-gen13.jpg,37
./data\038. Ninetales\ninetales0.jpg,37
./data\038. Ninetales\ninetales1.jpg,37
./data\038. Ninetales\ninetales4.png,37
./data\038. Ninetales\sprites\ninetales-alolan13.png,37
./data\038. Ninetales\sprites\ninetales-alolan6.png,37
./data\038. Ninetales\sprites\ninetales0.png,37
./data\038. Ninetales\sprites\ninetales1.png,37
./data\038. Ninetales\sprites\ninetales10.png,37
./data\038. Ninetales\sprites\ninetales11.png,37
./data\038. Ninetales\sprites\ninetales12.png,37
./data\038. Ninetales\sprites\ninetales2.png,37
./data\038. Ninetales\sprites\ninetales3.png,37
./data\038. Ninetales\sprites\ninetales4.png,37
./data\038. Ninetales\sprites\ninetales5.png,37
./data\038. Ninetales\sprites\ninetales7.png,37
./data\038. Ninetales\sprites\ninetales8.png,37
./data\038. Ninetales\sprites\ninetales9.png,37
./data\039. Jigglypuff\jigglypuff-gen1-jp3.jpg,38
./data\039. Jigglypuff\jigglypuff-gen12.jpg,38
./data\039. Jigglypuff\jigglypuff0.jpg,38
./data\039. Jigglypuff\jigglypuff1.jpg,38
./data\039. Jigglypuff\jigglypuff4.png,38
./data\039. Jigglypuff\sprites\jigglypuff0.png,38
./data\039. Jigglypuff\sprites\jigglypuff1.png,38
./data\039. Jigglypuff\sprites\jigglypuff10.png,38
./data\039. Jigglypuff\sprites\jigglypuff11.png,38
./data\039. Jigglypuff\sprites\jigglypuff12.png,38
./data\039. Jigglypuff\sprites\jigglypuff13.png,38
./data\039. Jigglypuff\sprites\jigglypuff2.png,38
./data\039. Jigglypuff\sprites\jigglypuff3.png,38
./data\039. Jigglypuff\sprites\jigglypuff4.png,38
./data\039. Jigglypuff\sprites\jigglypuff5.png,38
./data\039. Jigglypuff\sprites\jigglypuff6.png,38
./data\039. Jigglypuff\sprites\jigglypuff7.png,38
./data\039. Jigglypuff\sprites\jigglypuff8.png,38
./data\039. Jigglypuff\sprites\jigglypuff9.png,38
./data\040. Wigglytuff\wigglytuff-gen1-jp3.jpg,39
./data\040. Wigglytuff\wigglytuff-gen12.jpg,39
./data\040. Wigglytuff\wigglytuff0.jpg,39
./data\040. Wigglytuff\wigglytuff1.jpg,39
./data\040. Wigglytuff\wigglytuff4.png,39
./data\040. Wigglytuff\sprites\wigglytuff0.png,39
./data\040. Wigglytuff\sprites\wigglytuff1.png,39
./data\040. Wigglytuff\sprites\wigglytuff10.png,39
./data\040. Wigglytuff\sprites\wigglytuff11.png,39
./data\040. Wigglytuff\sprites\wigglytuff12.png,39
./data\040. Wigglytuff\sprites\wigglytuff13.png,39
./data\040. Wigglytuff\sprites\wigglytuff2.png,39
./data\040. Wigglytuff\sprites\wigglytuff3.png,39
./data\040. Wigglytuff\sprites\wigglytuff4.png,39
./data\040. Wigglytuff\sprites\wigglytuff5.png,39
./data\040. Wigglytuff\sprites\wigglytuff6.png,39
./data\040. Wigglytuff\sprites\wigglytuff7.png,39
./data\040. Wigglytuff\sprites\wigglytuff8.png,39
./data\040. Wigglytuff\sprites\wigglytuff9.png,39
./data\041. Zubat\zubat-gen1-jp3.jpg,40
./data\041. Zubat\zubat-gen12.jpg,40
./data\041. Zubat\zubat0.jpg,40
./data\041. Zubat\zubat1.jpg,40
./data\041. Zubat\zubat4.png,40
./data\041. Zubat\sprites\zubat-f10.png,40
./data\041. Zubat\sprites\zubat-f11.png,40
./data\041. Zubat\sprites\zubat-f12.png,40
./data\041. Zubat\sprites\zubat-f13.png,40
./data\041. Zubat\sprites\zubat-f3.png,40
./data\041. Zubat\sprites\zubat-f4.png,40
./data\041. Zubat\sprites\zubat-f5.png,40
./data\041. Zubat\sprites\zubat-f6.png,40
./data\041. Zubat\sprites\zubat0.png,40
./data\041. Zubat\sprites\zubat1.png,40
./data\041. Zubat\sprites\zubat2.png,40
./data\041. Zubat\sprites\zubat7.png,40
./data\041. Zubat\sprites\zubat8.png,40
./data\041. Zubat\sprites\zubat9.png,40
./data\042. Golbat\golbat-gen1-jp3.jpg,41
./data\042. Golbat\golbat-gen12.jpg,41
./data\042. Golbat\golbat0.jpg,41
./data\042. Golbat\golbat1.jpg,41
./data\042. Golbat\golbat4.png,41
./data\042. Golbat\sprites\golbat-f10.png,41
./data\042. Golbat\sprites\golbat-f11.png,41
./data\042. Golbat\sprites\golbat-f12.png,41
./data\042. Golbat\sprites\golbat-f13.png,41
./data\042. Golbat\sprites\golbat-f3.png,41
./data\042. Golbat\sprites\golbat-f4.png,41
./data\042. Golbat\sprites\golbat-f5.png,41
./data\042. Golbat\sprites\golbat-f6.png,41
./data\042. Golbat\sprites\golbat0.png,41
./data\042. Golbat\sprites\golbat1.png,41
./data\042. Golbat\sprites\golbat2.png,41
./data\042. Golbat\sprites\golbat7.png,41
./data\042. Golbat\sprites\golbat8.png,41
./data\042. Golbat\sprites\golbat9.png,41
./data\043. Oddish\oddish-gen1-jp3.jpg,42
./data\043. Oddish\oddish-gen12.jpg,42
./data\043. Oddish\oddish0.jpg,42
./data\043. Oddish\oddish1.jpg,42
./data\043. Oddish\oddish4.png,42
./data\043. Oddish\sprites\oddish0.png,42
./data\043. Oddish\sprites\oddish1.png,42
./data\043. Oddish\sprites\oddish10.png,42
./data\043. Oddish\sprites\oddish11.png,42
./data\043. Oddish\sprites\oddish2.png,42
./data\043. Oddish\sprites\oddish3.png,42
./data\043. Oddish\sprites\oddish4.png,42
./data\043. Oddish\sprites\oddish5.png,42
./data\043. Oddish\sprites\oddish6.png,42
./data\043. Oddish\sprites\oddish7.png,42
./data\043. Oddish\sprites\oddish8.png,42
./data\043. Oddish\sprites\oddish9.png,42
./data\044. Gloom\gloom-gen1-jp3.jpg,43
./data\044. Gloom\gloom-gen12.jpg,43
./data\044. Gloom\gloom0.jpg,43
./data\044. Gloom\gloom1.jpg,43
./data\044. Gloom\gloom4.png,43
./data\044. Gloom\sprites\gloom-f10.png,43
./data\044. Gloom\sprites\gloom-f11.png,43
./data\044. Gloom\sprites\gloom-f3.png,43
./data\044. Gloom\sprites\gloom-f4.png,43
./data\044. Gloom\sprites\gloom-f5.png,43
./data\044. Gloom\sprites\gloom-f9.png,43
./data\044. Gloom\sprites\gloom0.png,43
./data\044. Gloom\sprites\gloom1.png,43
./data\044. Gloom\sprites\gloom2.png,43
./data\044. Gloom\sprites\gloom6.png,43
./data\044. Gloom\sprites\gloom7.png,43
./data\044. Gloom\sprites\gloom8.png,43
./data\045. Vileplume\vileplume-gen1-jp3.jpg,44
./data\045. Vileplume\vileplume-gen12.jpg,44
./data\045. Vileplume\vileplume0.jpg,44
./data\045. Vileplume\vileplume1.jpg,44
./data\045. Vileplume\vileplume4.png,44
./data\045. Vileplume\sprites\vileplume-f10.png,44
./data\045. Vileplume\sprites\vileplume-f11.png,44
./data\045. Vileplume\sprites\vileplume-f3.png,44
./data\045. Vileplume\sprites\vileplume-f4.png,44
./data\045. Vileplume\sprites\vileplume-f5.png,44
./data\045. Vileplume\sprites\vileplume-f9.png,44
./data\045. Vileplume\sprites\vileplume0.png,44
./data\045. Vileplume\sprites\vileplume1.png,44
./data\045. Vileplume\sprites\vileplume2.png,44
./data\045. Vileplume\sprites\vileplume6.png,44
./data\045. Vileplume\sprites\vileplume7.png,44
./data\045. Vileplume\sprites\vileplume8.png,44
./data\046. Paras\paras-gen1-jp3.jpg,45
./data\046. Paras\paras-gen12.jpg,45
./data\046. Paras\paras0.jpg,45
./data\046. Paras\paras1.jpg,45
./data\046. Paras\paras4.png,45
./data\046. Paras\sprites\paras0.png,45
./data\046. Paras\sprites\paras1.png,45
./data\046. Paras\sprites\paras10.png,45
./data\046. Paras\sprites\paras11.png,45
./data\046. Paras\sprites\paras12.png,45
./data\046. Paras\sprites\paras13.png,45
./data\046. Paras\sprites\paras14.png,45
./data\046. Paras\sprites\paras2.png,45
./data\046. Paras\sprites\paras3.png,45
./data\046. Paras\sprites\paras4.png,45
./data\046. Paras\sprites\paras5.png,45
./data\046. Paras\sprites\paras6.png,45
./data\046. Paras\sprites\paras7.png,45
./data\046. Paras\sprites\paras8.png,45
./data\046. Paras\sprites\paras9.png,45
./data\047. Parasect\parasect-gen1-jp3.jpg,46
./data\047. Parasect\parasect-gen12.jpg,46
./data\047. Parasect\parasect0.jpg,46
./data\047. Parasect\parasect1.jpg,46
./data\047. Parasect\parasect4.png,46
./data\047. Parasect\sprites\parasect0.png,46
./data\047. Parasect\sprites\parasect1.png,46
./data\047. Parasect\sprites\parasect10.png,46
./data\047. Parasect\sprites\parasect11.png,46
./data\047. Parasect\sprites\parasect12.png,46
./data\047. Parasect\sprites\parasect13.png,46
./data\047. Parasect\sprites\parasect14.png,46
./data\047. Parasect\sprites\parasect2.png,46
./data\047. Parasect\sprites\parasect3.png,46
./data\047. Parasect\sprites\parasect4.png,46
./data\047. Parasect\sprites\parasect5.png,46
./data\047. Parasect\sprites\parasect6.png,46
./data\047. Parasect\sprites\parasect7.png,46
./data\047. Parasect\sprites\parasect8.png,46
./data\047. Parasect\sprites\parasect9.png,46
./data\048. Venonat\venonat-gen1-jp3.jpg,47
./data\048. Venonat\venonat-gen12.jpg,47
./data\048. Venonat\venonat0.jpg,47
./data\048. Venonat\venonat1.jpg,47
./data\048. Venonat\venonat4.png,47
./data\048. Venonat\sprites\venonat0.png,47
./data\048. Venonat\sprites\venonat1.png,47
./data\048. Venonat\sprites\venonat10.png,47
./data\048. Venonat\sprites\venonat2.png,47
./data\048. Venonat\sprites\venonat3.png,47
./data\048. Venonat\sprites\venonat4.png,47
./data\048. Venonat\sprites\venonat5.png,47
./data\048. Venonat\sprites\venonat6.png,47
./data\048. Venonat\sprites\venonat7.png,47
./data\048. Venonat\sprites\venonat8.png,47
./data\048. Venonat\sprites\venonat9.png,47
./data\049. Venomoth\venomoth-gen1-jp3.jpg,48
./data\049. Venomoth\venomoth-gen12.jpg,48
./data\049. Venomoth\venomoth0.jpg,48
./data\049. Venomoth\venomoth1.jpg,48
./data\049. Venomoth\venomoth4.png,48
./data\049. Venomoth\sprites\venomoth0.png,48
./data\049. Venomoth\sprites\venomoth1.png,48
./data\049. Venomoth\sprites\venomoth10.png,48
./data\049. Venomoth\sprites\venomoth2.png,48
./data\049. Venomoth\sprites\venomoth3.png,48
./data\049. Venomoth\sprites\venomoth4.png,48
./data\049. Venomoth\sprites\venomoth5.png,48
./data\049. Venomoth\sprites\venomoth6.png,48
./data\049. Venomoth\sprites\venomoth7.png,48
./data\049. Venomoth\sprites\venomoth8.png,48
./data\049. Venomoth\sprites\venomoth9.png,48
./data\050. Diglett\diglett-alolan2.jpg,49
./data\050. Diglett\diglett-gen13.jpg,49
./data\050. Diglett\diglett0.jpg,49
./data\050. Diglett\diglett1.jpg,49
./data\050. Diglett\diglett4.png,49
./data\050. Diglett\sprites\diglett0.png,49
./data\050. Diglett\sprites\diglett1.png,49
./data\050. Diglett\sprites\diglett10.png,49
./data\050. Diglett\sprites\diglett11.png,49
./data\050. Diglett\sprites\diglett12.png,49
./data\050. Diglett\sprites\diglett13.png,49
./data\050. Diglett\sprites\diglett2.png,49
./data\050. Diglett\sprites\diglett3.png,49
./data\050. Diglett\sprites\diglett4.png,49
./data\050. Diglett\sprites\diglett5.png,49
./data\050. Diglett\sprites\diglett6.png,49
./data\050. Diglett\sprites\diglett7.png,49
./data\050. Diglett\sprites\diglett8.png,49
./data\050. Diglett\sprites\diglett9.png,49
./data\051. Dugtrio\dugtrio-alolan2.jpg,50
./data\051. Dugtrio\dugtrio-gen13.jpg,50
./data\051. Dugtrio\dugtrio0.jpg,50
./data\051. Dugtrio\dugtrio1.jpg,50
./data\051. Dugtrio\dugtrio4.png,50
./data\051. Dugtrio\sprites\dugtrio-alolan13.png,50
./data\051. Dugtrio\sprites\dugtrio-alolan6.png,50
./data\051. Dugtrio\sprites\dugtrio0.png,50
./data\051. Dugtrio\sprites\dugtrio1.png,50
./data\051. Dugtrio\sprites\dugtrio10.png,50
./data\051. Dugtrio\sprites\dugtrio11.png,50
./data\051. Dugtrio\sprites\dugtrio12.png,50
./data\051. Dugtrio\sprites\dugtrio2.png,50
./data\051. Dugtrio\sprites\dugtrio3.png,50
./data\051. Dugtrio\sprites\dugtrio4.png,50
./data\051. Dugtrio\sprites\dugtrio5.png,50
./data\051. Dugtrio\sprites\dugtrio7.png,50
./data\051. Dugtrio\sprites\dugtrio8.png,50
./data\051. Dugtrio\sprites\dugtrio9.png,50
./data\052. Meowth\meowth-alolan2.jpg,51
./data\052. Meowth\meowth-galarian3.jpg,51
./data\052. Meowth\meowth-gigantamax-alt6.jpg,51
./data\052. Meowth\meowth-gigantamax4.jpg,51
./data\052. Meowth\meowth0.jpg,51
./data\052. Meowth\meowth1.jpg,51
./data\052. Meowth\meowth5.png,51
./data\052. Meowth\sprites\meowth-alolan13.png,51
./data\052. Meowth\sprites\meowth-alolan6.png,51
./data\052. Meowth\sprites\meowth0.png,51
./data\052. Meowth\sprites\meowth1.png,51
./data\052. Meowth\sprites\meowth10.png,51
./data\052. Meowth\sprites\meowth11.png,51
./data\052. Meowth\sprites\meowth12.png,51
./data\052. Meowth\sprites\meowth2.png,51
./data\052. Meowth\sprites\meowth3.png,51
./data\052. Meowth\sprites\meowth4.png,51
./data\052. Meowth\sprites\meowth5.png,51
./data\052. Meowth\sprites\meowth7.png,51
./data\052. Meowth\sprites\meowth8.png,51
./data\052. Meowth\sprites\meowth9.png,51
./data\053. Persian\persian-alolan2.jpg,52
./data\053. Persian\persian-gen13.jpg,52
./data\053. Persian\persian0.jpg,52
./data\053. Persian\persian1.jpg,52
./data\053. Persian\persian4.png,52
./data\053. Persian\sprites\persian-alolan13.png,52
./data\053. Persian\sprites\persian-alolan6.png,52
./data\053. Persian\sprites\persian0.png,52
./data\053. Persian\sprites\persian1.png,52
./data\053. Persian\sprites\persian10.png,52
./data\053. Persian\sprites\persian11.png,52
./data\053. Persian\sprites\persian12.png,52
./data\053. Persian\sprites\persian2.png,52
./data\053. Persian\sprites\persian3.png,52
./data\053. Persian\sprites\persian4.png,52
./data\053. Persian\sprites\persian5.png,52
./data\053. Persian\sprites\persian7.png,52
./data\053. Persian\sprites\persian8.png,52
./data\053. Persian\sprites\persian9.png,52
./data\054. Psyduck\psyduck-gen1-jp3.jpg,53
./data\054. Psyduck\psyduck-gen12.jpg,53
./data\054. Psyduck\psyduck0.jpg,53
./data\054. Psyduck\psyduck1.jpg,53
./data\054. Psyduck\psyduck4.png,53
./data\054. Psyduck\sprites\psyduck0.png,53
./data\054. Psyduck\sprites\psyduck1.png,53
./data\054. Psyduck\sprites\psyduck10.png,53
./data\054. Psyduck\sprites\psyduck11.png,53
./data\054. Psyduck\sprites\psyduck12.png,53
./data\054. Psyduck\sprites\psyduck13.png,53
./data\054. Psyduck\sprites\psyduck2.png,53
./data\054. Psyduck\sprites\psyduck3.png,53
./data\054. Psyduck\sprites\psyduck4.png,53
./data\054. Psyduck\sprites\psyduck5.png,53
./data\054. Psyduck\sprites\psyduck6.png,53
./data\054. Psyduck\sprites\psyduck7.png,53
./data\054. Psyduck\sprites\psyduck8.png,53
./data\054. Psyduck\sprites\psyduck9.png,53
./data\055. Golduck\golduck-gen1-jp3.jpg,54
./data\055. Golduck\golduck-gen12.jpg,54
./data\055. Golduck\golduck0.jpg,54
./data\055. Golduck\golduck1.jpg,54
./data\055. Golduck\golduck4.png,54
./data\055. Golduck\sprites\golduck0.png,54
./data\055. Golduck\sprites\golduck1.png,54
./data\055. Golduck\sprites\golduck10.png,54
./data\055. Golduck\sprites\golduck11.png,54
./data\055. Golduck\sprites\golduck12.png,54
./data\055. Golduck\sprites\golduck13.png,54
./data\055. Golduck\sprites\golduck2.png,54
./data\055. Golduck\sprites\golduck3.png,54
./data\055. Golduck\sprites\golduck4.png,54
./data\055. Golduck\sprites\golduck5.png,54
./data\055. Golduck\sprites\golduck6.png,54
./data\055. Golduck\sprites\golduck7.png,54
./data\055. Golduck\sprites\golduck8.png,54
./data\055. Golduck\sprites\golduck9.png,54
./data\056. Mankey\mankey-gen1-jp3.jpg,55
./data\056. Mankey\mankey-gen12.jpg,55
./data\056. Mankey\mankey0.jpg,55
./data\056. Mankey\mankey1.jpg,55
./data\056. Mankey\mankey4.png,55
./data\056. Mankey\sprites\mankey0.png,55
./data\056. Mankey\sprites\mankey1.png,55
./data\056. Mankey\sprites\mankey10.png,55
./data\056. Mankey\sprites\mankey11.png,55
./data\056. Mankey\sprites\mankey12.png,55
./data\056. Mankey\sprites\mankey2.png,55
./data\056. Mankey\sprites\mankey3.png,55
./data\056. Mankey\sprites\mankey4.png,55
./data\056. Mankey\sprites\mankey5.png,55
./data\056. Mankey\sprites\mankey6.png,55
